,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1069,524069037,20140710T000000,505000.0,2.0,1.0,1240,57000,1.0,0,0,3,7,1240,0,1962,0,98075,47.597,-122.059,3050,25545
9646,2028701165,20140627T000000,430000.0,2.0,1.0,1050,2570,1.0,0,0,5,7,850,200,1927,0,98117,47.6764,-122.366,1080,2800
4103,1159100100,20140620T000000,359950.0,3.0,2.25,1940,11612,1.0,0,0,4,8,1100,840,1981,0,98178,47.5018,-122.23,2180,8954
16892,4058801680,20140523T000000,300000.0,2.0,1.0,1340,7788,1.0,0,2,3,7,1340,0,1947,0,98178,47.5094,-122.244,2550,7788
9170,4017050820,20150320T000000,569999.0,3.0,2.5,3080,13880,2.0,0,0,3,9,3080,0,1990,0,98038,47.3726,-122.025,2780,15318
17839,322059095,20140811T000000,269950.0,4.0,2.5,2060,13500,1.0,0,0,3,7,1260,800,1968,0,98042,47.4229,-122.153,1610,10714
16946,2790410250,20140505T000000,615000.0,4.0,1.75,2300,11700,1.0,0,0,4,9,1960,340,1977,0,98052,47.6331,-122.094,2840,12000
19080,1980200015,20140929T000000,695000.0,4.0,3.5,3530,7202,2.0,0,0,3,9,2660,870,2000,0,98177,47.7339,-122.36,2810,8100
12507,5249801411,20141010T000000,725000.0,5.0,3.75,3360,6000,2.0,0,0,3,8,2640,720,1963,1999,98118,47.558,-122.277,1930,6000
16319,8924100430,20141224T000000,500000.0,2.0,1.0,1440,7130,1.0,0,2,3,7,1210,230,1948,0,98115,47.6778,-122.267,1970,7130
17133,6143000020,20141027T000000,175000.0,3.0,1.75,1910,17003,1.5,0,0,4,8,1910,0,1963,0,98001,47.3095,-122.283,1820,14806
19696,7967000060,20140926T000000,349500.0,4.0,2.5,2030,4596,2.0,0,0,3,8,2030,0,2014,0,98001,47.3515,-122.275,2040,4705
9173,2921049079,20140514T000000,299000.0,2.0,1.75,1250,34395,1.0,0,0,4,7,1250,0,1950,0,98003,47.2802,-122.316,1910,26042
2148,2767603210,20141210T000000,670950.0,3.0,2.5,1790,2375,3.0,0,0,3,8,1790,0,2007,0,98107,47.6726,-122.38,1450,2400
19140,3816700150,20141114T000000,430000.0,3.0,2.0,2350,12480,1.0,0,0,3,7,1600,750,1981,0,98028,47.7661,-122.262,2160,12000
10478,7221400320,20141003T000000,213000.0,2.0,1.0,750,6089,1.0,0,2,3,6,750,0,1937,0,98055,47.475,-122.199,1430,6451
6408,6338000592,20140820T000000,565000.0,3.0,1.75,1540,4800,1.0,0,0,4,6,770,770,1925,0,98105,47.67,-122.284,1510,4080
15089,3717000250,20150422T000000,321000.0,3.0,2.5,2014,4500,2.0,0,0,3,7,2014,0,2005,0,98001,47.3371,-122.256,2014,4500
19672,1180000830,20141002T000000,460000.0,4.0,3.5,2870,3225,2.0,0,3,3,9,2070,800,2006,0,98178,47.5009,-122.225,1770,6450
905,3188100400,20140603T000000,530000.0,3.0,1.75,1250,6041,1.5,0,0,5,7,1250,0,1942,0,98115,47.69,-122.304,1180,6042
17945,6672920150,20150406T000000,330000.0,3.0,2.0,1500,11233,1.0,0,0,3,7,1500,0,1987,0,98019,47.7279,-121.967,1580,14013
9893,5499700045,20141030T000000,679000.0,3.0,2.5,1780,4320,2.0,0,0,4,8,1780,0,1930,1986,98115,47.6809,-122.293,1690,4952
1323,273900030,20141020T000000,267500.0,3.0,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.216,1710,8000
6896,3530400080,20141226T000000,255000.0,2.0,2.0,1360,5433,1.0,0,0,3,8,1360,0,1974,2003,98198,47.3804,-122.32,1160,5264
622,9500900135,20141021T000000,200000.0,3.0,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958,0,98002,47.2876,-122.212,1408,10588
18353,3811300110,20150406T000000,349950.0,5.0,2.5,2250,7176,1.0,0,0,3,7,1310,940,1983,0,98055,47.4486,-122.194,1550,9081
20085,6790830090,20150415T000000,1060000.0,4.0,3.5,4220,8417,3.0,0,0,3,10,4220,0,2012,0,98075,47.5869,-122.054,3730,8435
12818,2397100975,20150220T000000,1313000.0,6.0,3.0,2980,7200,1.5,0,2,3,8,2980,0,1911,0,98119,47.6366,-122.362,1720,3600
5147,5595900280,20150318T000000,235000.0,3.0,1.0,1050,7670,1.5,0,0,5,7,1050,0,1955,0,98022,47.2046,-121.996,1220,7670
3206,4046600750,20150414T000000,375000.0,3.0,1.75,1370,19550,1.0,0,0,3,7,1370,0,1978,2006,98014,47.7002,-121.912,1430,17550
13841,2817100040,20150213T000000,355000.0,4.0,3.0,2580,9601,2.0,0,0,4,7,2130,450,1992,0,98070,47.3726,-122.433,1900,10092
2321,2622059062,20141015T000000,739500.0,3.0,3.25,4460,51177,2.0,0,0,3,9,4460,0,2005,0,98042,47.3648,-122.143,2670,38925
21086,3862710010,20150501T000000,424950.0,3.0,2.5,1650,4777,2.0,0,0,3,8,1650,0,2013,0,98065,47.5336,-121.841,1800,3331
1691,3356406510,20140530T000000,196440.0,3.0,2.0,1560,7352,1.0,0,0,3,6,1560,0,1992,0,98001,47.2804,-122.251,1120,7950
2909,6713100031,20150211T000000,476000.0,3.0,2.25,1570,7187,1.0,0,0,4,8,1170,400,1980,0,98133,47.7604,-122.356,1660,8775
4494,8658300315,20150312T000000,425000.0,5.0,1.75,1400,5071,1.0,0,0,3,5,1400,0,1916,0,98014,47.6499,-121.908,1200,7500
6223,5445300050,20150408T000000,672000.0,3.0,2.25,1130,4445,1.5,0,0,4,8,1130,0,1930,0,98117,47.6845,-122.375,1330,4445
12412,9221400335,20141001T000000,570000.0,4.0,1.75,2340,5080,1.0,0,0,5,7,1170,1170,1924,0,98115,47.6746,-122.32,1270,3270
4207,2781250110,20150428T000000,360000.0,4.0,2.5,2640,7388,2.0,0,0,3,7,2640,0,2003,0,98038,47.3505,-122.027,2640,6383
4617,4022900569,20141017T000000,405000.0,3.0,1.75,1900,10454,1.0,0,0,3,7,1390,510,1978,0,98155,47.7748,-122.291,2000,12000
14112,6021501320,20140930T000000,450000.0,2.0,1.0,1030,4365,1.0,0,0,3,7,1030,0,1942,0,98117,47.6875,-122.387,1420,4268
19664,9188200505,20140710T000000,275000.0,4.0,2.5,1830,3868,2.0,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868
16482,522059327,20140528T000000,157500.0,2.0,1.0,740,9003,1.0,0,0,3,5,740,0,1949,0,98031,47.4217,-122.197,1230,8050
919,1431700370,20140519T000000,290000.0,5.0,1.5,2120,7700,1.5,0,0,5,7,2120,0,1962,0,98058,47.4599,-122.172,1730,7700
20674,7768800160,20140827T000000,1054710.0,4.0,3.5,4210,6481,2.0,0,3,3,9,3260,950,2014,0,98075,47.5765,-122.072,3920,5331
20973,1239400650,20141107T000000,1242000.0,4.0,3.5,4700,10183,1.0,0,2,3,11,2660,2040,2002,0,98033,47.6728,-122.189,3770,9000
9339,4364200015,20150109T000000,335000.0,2.0,1.5,1170,5248,1.0,0,0,5,6,1170,0,1941,0,98126,47.5318,-122.374,1170,5120
18061,3574800090,20141202T000000,446950.0,5.0,2.5,2250,7945,1.0,0,0,4,7,1360,890,1977,0,98034,47.7316,-122.221,1820,7866
11312,3235100075,20150503T000000,279000.0,3.0,1.0,1010,7903,1.0,0,0,3,6,1010,0,1948,0,98155,47.766000000000005,-122.32,1010,7903
9372,6386700110,20140805T000000,245000.0,3.0,2.0,1850,8208,1.0,0,0,4,7,1180,670,1970,0,98023,47.3109,-122.362,1790,8174
45,8035350320,20140718T000000,488000.0,3.0,2.5,3160,13603,2.0,0,0,3,8,3160,0,2003,0,98019,47.7443,-121.977,3050,9232
20834,3862710200,20140925T000000,414000.0,3.0,2.5,1790,3754,2.0,0,0,3,8,1790,0,2013,0,98065,47.534,-121.841,1800,3393
1269,2919702075,20140925T000000,532500.0,3.0,1.75,1620,3360,1.0,0,0,5,7,980,640,1927,0,98117,47.6886,-122.361,1400,3840
3825,2916600110,20150430T000000,214946.0,3.0,1.75,1290,8688,1.0,0,0,4,7,1290,0,1980,0,98042,47.3655,-122.08,1750,9090
10174,7889000125,20150319T000000,235000.0,3.0,1.0,1864,6978,1.0,0,0,4,7,1864,0,1958,0,98002,47.285,-122.206,990,8000
8637,2077700042,20140626T000000,530000.0,3.0,2.0,2330,26571,2.5,0,0,3,8,2330,0,1987,0,98005,47.6009,-122.158,2030,20037
7463,582000010,20150320T000000,830200.0,3.0,2.5,2680,4990,1.0,0,0,5,8,1440,1240,1951,0,98199,47.6538,-122.393,2320,6000
20803,9532000070,20141201T000000,536000.0,4.0,2.5,2520,4831,2.0,0,0,3,8,2520,0,2009,0,98072,47.7711,-122.168,2430,3937
4969,2473350470,20150511T000000,330000.0,3.0,1.5,1440,7875,1.0,0,0,4,8,1440,0,1968,0,98058,47.4561,-122.148,1800,8964
8293,1774230300,20150306T000000,615000.0,3.0,2.5,2980,43301,1.0,0,0,4,8,1930,1050,1978,0,98077,47.7631,-122.093,2890,35915
20855,7660100238,20141111T000000,329950.0,3.0,2.5,1300,812,2.0,0,0,3,8,880,420,2008,0,98144,47.5893,-122.317,1300,824
11346,8856950310,20140524T000000,245000.0,3.0,1.75,1260,6908,1.0,0,0,3,7,1260,0,1994,0,98038,47.385,-122.031,1810,7159
21307,8562780280,20150220T000000,331000.0,2.0,2.25,1240,720,2.0,0,0,3,7,1150,90,2008,0,98027,47.5322,-122.072,1260,810
4504,3223039013,20140718T000000,567035.0,3.0,2.0,2064,46173,2.0,0,0,5,7,2064,0,1903,0,98070,47.4469,-122.455,1640,21780
74,3444100400,20150316T000000,349000.0,3.0,1.75,1790,50529,1.0,0,0,5,7,1090,700,1965,0,98042,47.3511,-122.073,1940,50529
6297,7855000460,20141007T000000,1450000.0,3.0,2.75,3940,9671,1.0,0,4,5,9,2140,1800,1967,0,98006,47.5654,-122.158,3390,9360
20531,6821102367,20150429T000000,547000.0,3.0,2.5,1570,1452,2.5,0,0,3,9,1240,330,2007,0,98199,47.648,-122.396,1670,1596
19231,1853000530,20150312T000000,1150000.0,4.0,3.75,5300,37034,2.0,0,0,3,11,5300,0,1989,0,98077,47.7283,-122.076,3730,37034
20769,5244801550,20140916T000000,1112000.0,4.0,3.0,2770,2650,2.0,0,0,3,9,2180,590,2014,0,98109,47.6435,-122.354,1820,2960
618,9407110700,20150113T000000,175000.0,3.0,1.0,1250,9775,1.0,0,0,3,7,1250,0,1971,0,98045,47.4474,-121.771,1390,9650
9704,7452500565,20140829T000000,260000.0,3.0,2.0,2710,5000,2.0,0,0,3,6,2710,0,1951,0,98126,47.5188,-122.373,850,5000
10776,5451220200,20140624T000000,998000.0,4.0,2.25,2420,10200,2.0,0,0,4,9,2420,0,1973,0,98040,47.5336,-122.225,2390,10200
3318,3904901450,20141120T000000,445000.0,3.0,2.25,1850,4050,2.0,0,0,4,7,1850,0,1985,0,98029,47.5669,-122.017,1650,4468
380,1726059053,20140916T000000,270000.0,2.0,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868
17641,6392001810,20140904T000000,507000.0,3.0,1.0,1180,6000,1.0,0,0,3,7,1180,0,1950,0,98115,47.6853,-122.286,1680,6000
18626,2485000076,20150122T000000,1050000.0,4.0,3.25,3680,8580,1.0,0,3,5,10,1840,1840,1959,0,98136,47.5266,-122.387,2700,9100
12128,2832100270,20150507T000000,306888.0,4.0,1.5,1940,8970,1.5,0,0,3,7,1270,670,1980,0,98125,47.7297,-122.326,1960,8470
13149,3782100155,20140527T000000,255000.0,3.0,1.0,960,8100,1.0,0,0,3,7,960,0,1955,0,98155,47.7766,-122.307,1120,8100
2219,2781260370,20150128T000000,398000.0,4.0,2.5,2820,5510,2.0,0,0,3,9,2820,0,2005,0,98038,47.3477,-122.024,2820,5510
18699,3031200205,20140724T000000,415000.0,5.0,2.75,2060,8906,1.0,0,0,4,7,1220,840,1978,0,98118,47.5358,-122.289,1840,8906
15649,1503200050,20141118T000000,252000.0,4.0,1.75,1940,13370,1.0,0,0,4,8,1940,0,1974,0,98023,47.3215,-122.369,2405,11769
15021,2771602425,20140721T000000,447000.0,2.0,1.0,980,1600,2.0,0,0,3,8,980,0,2010,0,98119,47.638000000000005,-122.375,1180,1600
1471,5452800310,20150420T000000,1328000.0,5.0,3.0,3340,10796,1.0,0,2,3,9,2120,1220,1964,1990,98040,47.5421,-122.229,3290,12955
7561,6752300120,20141201T000000,258900.0,3.0,2.25,1400,10436,1.0,0,0,4,7,1040,360,1985,0,98058,47.4261,-122.144,1860,9318
9223,446000150,20150415T000000,480000.0,3.0,1.0,1100,5700,1.0,0,0,3,7,1100,0,1950,0,98115,47.6883,-122.282,1560,6588
21365,982850020,20140903T000000,382000.0,3.0,2.25,1450,4667,2.0,0,0,3,7,1450,0,2009,0,98028,47.7611,-122.233,1490,4667
12696,2344300220,20140714T000000,1100000.0,4.0,3.5,2210,7597,1.0,0,0,4,9,1550,660,1977,2006,98004,47.5816,-122.197,2370,8811
6565,4338800190,20140626T000000,252750.0,4.0,1.0,1230,7410,1.5,0,0,3,7,1230,0,1944,0,98166,47.4798,-122.344,1020,7648
12874,393000385,20141215T000000,255000.0,3.0,1.5,1320,7980,1.0,0,0,3,7,1320,0,1956,0,98178,47.5068,-122.259,2000,7700
1415,8151601090,20140801T000000,445000.0,4.0,2.0,2630,9099,1.5,0,0,3,7,1830,800,1944,2009,98146,47.5067,-122.361,1430,6825
521,1180003090,20140906T000000,190000.0,2.0,1.0,630,6000,1.0,0,0,3,6,630,0,1943,2005,98178,47.4973,-122.221,1470,6840
14523,8615800325,20140822T000000,750000.0,2.0,2.25,1890,5400,2.0,0,0,5,8,1610,280,1905,0,98105,47.6688,-122.31,2820,4860
8731,5249804760,20150505T000000,479500.0,2.0,1.0,930,5760,1.0,0,0,3,6,730,200,1917,0,98118,47.5598,-122.266,1970,5760
12855,2525000760,20141105T000000,435000.0,3.0,2.0,2360,12744,2.0,0,0,5,7,2360,0,1964,0,98059,47.483,-122.164,1650,8625
17066,8651402750,20150218T000000,132825.0,3.0,1.5,1210,5200,1.0,0,0,5,6,1210,0,1969,0,98042,47.3615,-122.087,1120,5200
12903,8029500180,20140611T000000,330000.0,3.0,2.5,2210,7557,2.0,0,0,3,9,2210,0,1989,0,98023,47.3079,-122.393,2440,8641
8233,1494300040,20140624T000000,437000.0,4.0,2.5,1890,8505,1.0,0,0,3,8,1290,600,1980,0,98052,47.6796,-122.115,1720,9600
206,9526600140,20140919T000000,677900.0,3.0,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587
14822,3623500408,20150330T000000,2600000.0,3.0,3.0,3410,16015,2.0,1,4,4,10,2220,1190,1973,0,98040,47.5721,-122.239,3760,16572
2548,3622059155,20140523T000000,235000.0,4.0,2.5,1810,39639,1.0,0,0,3,7,1230,580,1970,0,98042,47.3472,-122.11,1810,44866
10886,4123840570,20141020T000000,390000.0,3.0,2.5,2250,8076,2.0,0,0,3,8,2250,0,1995,0,98038,47.3667,-122.041,2180,7244
16576,5454200080,20140811T000000,968000.0,4.0,1.75,2630,9645,1.0,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439
10329,7203220310,20140822T000000,839990.0,4.0,2.75,3660,5637,2.0,0,0,3,9,3660,0,2014,0,98053,47.6845,-122.017,3625,5639
6066,8820900670,20140623T000000,399950.0,3.0,1.75,1560,5223,1.0,0,0,4,7,810,750,1940,0,98125,47.7175,-122.288,1440,8491
7055,3329530480,20140701T000000,241000.0,3.0,2.0,1770,7000,1.0,0,0,3,7,1770,0,1986,0,98001,47.3321,-122.261,1510,10462
19970,8562770110,20141027T000000,600000.0,3.0,3.5,2710,3290,2.0,0,0,3,8,1650,1060,2006,0,98027,47.5367,-122.072,2440,3290
7911,1051000040,20150424T000000,1824100.0,3.0,2.25,3330,20053,2.0,0,0,3,9,3330,0,1968,1998,98004,47.6395,-122.214,2870,20053
11404,2220069196,20140811T000000,253500.0,3.0,1.0,1220,20400,1.0,0,0,5,6,1220,0,1959,0,98022,47.2063,-122.023,1640,53578
3332,3410600015,20150406T000000,250000.0,2.0,0.75,700,16828,1.0,0,0,4,6,700,0,1958,0,98092,47.3009,-122.125,2010,29316
12119,259000240,20140617T000000,506000.0,3.0,1.75,2180,7700,1.0,0,0,3,8,1480,700,1961,0,98177,47.7594,-122.361,2180,7604
13812,2095500040,20140613T000000,325000.0,3.0,2.5,2070,8337,2.0,0,0,3,8,2070,0,1997,0,98030,47.3658,-122.176,2030,7248
14502,6190000035,20140715T000000,925000.0,5.0,3.0,3850,9457,2.0,0,0,4,9,2910,940,1963,0,98177,47.727,-122.362,2830,9608
4373,6123600100,20141215T000000,191000.0,3.0,1.0,990,8255,1.0,0,0,3,7,990,0,1953,0,98148,47.425,-122.331,1180,9750
11364,5453700060,20150224T000000,875000.0,4.0,1.75,2180,9726,1.0,0,0,4,9,2180,0,1966,0,98040,47.5359,-122.233,2560,10244
3788,8562400025,20140916T000000,816000.0,3.0,1.5,1180,8545,1.0,0,0,3,8,1180,0,1952,0,98004,47.624,-122.2,1660,9000
1159,6064800710,20141002T000000,315000.0,3.0,2.5,1570,2865,2.0,0,0,3,7,1570,0,2003,0,98118,47.5412,-122.288,1610,2582
16871,7504200250,20150428T000000,490000.0,3.0,2.25,2330,3600,1.5,0,0,3,8,2330,0,1971,0,98074,47.631,-122.061,2050,4275
16862,525069127,20140523T000000,1200000.0,4.0,3.5,4740,172497,2.0,0,0,3,11,4740,0,2003,0,98053,47.6779,-122.075,2120,49658
19369,7010701383,20141017T000000,680000.0,3.0,2.5,1800,4400,1.0,0,0,5,7,1350,450,1970,0,98199,47.6599,-122.396,1920,4400
11351,6031400071,20150114T000000,270000.0,4.0,2.5,1670,8056,1.0,0,0,3,7,1170,500,1961,0,98168,47.4884,-122.319,1360,8056
6594,6413600151,20140916T000000,460000.0,3.0,2.0,1860,7232,1.0,0,0,3,7,1320,540,1985,0,98125,47.7165,-122.319,1830,7220
14492,1231001115,20141001T000000,440000.0,2.0,1.0,1190,3400,1.0,0,0,4,7,990,200,1917,0,98118,47.5539,-122.268,1180,4000
8591,200520120,20140701T000000,570000.0,4.0,2.5,2590,8483,2.0,0,0,3,9,2590,0,1991,0,98011,47.738,-122.221,2660,8717
12719,6386550040,20141223T000000,345500.0,4.0,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600
15735,2545900050,20140509T000000,234950.0,3.0,1.0,1360,9948,1.0,0,0,3,6,1360,0,1977,0,98010,47.3422,-122.053,1670,8475
21401,2771602427,20140508T000000,438000.0,2.0,1.0,980,1179,2.0,0,0,3,8,980,0,2010,0,98119,47.6381,-122.375,1190,1600
6402,2624049091,20150313T000000,2903000.0,5.0,2.5,3750,91681,2.0,1,4,3,10,3750,0,1925,0,98118,47.5379,-122.264,3540,24293
12993,1951600150,20150408T000000,180000.0,3.0,1.0,1610,8500,1.5,0,0,3,7,1610,0,1959,0,98032,47.3717,-122.297,1070,8750
19570,1370803640,20140820T000000,619790.0,3.0,1.75,1040,5097,1.0,0,0,4,7,800,240,1944,0,98199,47.6385,-122.401,1630,5097
19660,306000565,20140825T000000,290000.0,2.0,1.5,1020,1275,3.0,0,0,3,8,1020,0,2008,0,98103,47.7003,-122.346,980,1415
19603,3124089060,20150424T000000,282000.0,3.0,1.0,1250,13503,1.5,0,0,4,6,1250,0,1931,0,98065,47.526,-121.829,1450,13503
5239,2854800095,20140708T000000,292600.0,3.0,1.5,1520,7123,1.0,0,0,4,7,1520,0,1959,0,98056,47.4991,-122.176,1450,8023
8349,7170200110,20150121T000000,455000.0,3.0,1.75,890,3800,1.5,0,0,3,7,750,140,1926,0,98115,47.6803,-122.291,1280,3800
18281,3761700067,20150306T000000,959000.0,3.0,2.5,3320,11875,1.0,0,0,5,10,3320,0,1979,0,98034,47.7212,-122.26,3730,11875
5309,5711200170,20140523T000000,535000.0,3.0,2.5,2210,7620,2.0,0,0,3,8,2210,0,1994,0,98052,47.6938,-122.13,1920,7440
15347,4139900050,20140519T000000,1468000.0,4.0,3.25,5010,34460,2.0,0,0,3,12,5010,0,1988,0,98006,47.5469,-122.127,4760,34460
6943,1377300020,20150219T000000,650000.0,3.0,1.5,2120,8448,1.0,0,0,3,7,1060,1060,1940,0,98199,47.6438,-122.403,1620,7920
19631,3157600075,20150207T000000,380000.0,3.0,2.0,1440,3218,1.0,0,0,3,7,850,590,2008,0,98106,47.5655,-122.36,1170,5000
13077,7979900145,20150205T000000,385000.0,3.0,1.0,1470,11398,1.0,0,0,3,8,1470,0,1950,0,98155,47.746,-122.296,1710,11407
14068,7525420150,20150413T000000,602500.0,4.0,1.75,2190,41000,2.0,0,0,3,8,2190,0,1980,0,98075,47.5755,-122.033,2590,35370
18678,9417400110,20140915T000000,390000.0,4.0,1.0,1280,4840,1.0,0,0,3,7,940,340,1950,0,98136,47.5477,-122.395,1360,4840
4417,3223069019,20141029T000000,299950.0,3.0,1.0,1410,81021,1.0,0,0,3,7,1410,0,1949,1981,98058,47.4303,-122.067,2000,81021
11970,1775920340,20150126T000000,484000.0,4.0,1.75,2440,16730,1.0,0,0,3,7,1390,1050,1976,0,98072,47.7406,-122.11,1390,11600
942,65000400,20141022T000000,570000.0,4.0,3.0,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526
13917,9578080040,20140812T000000,589000.0,3.0,3.0,1720,954,3.0,0,0,3,8,1460,260,2006,0,98119,47.648,-122.358,1720,1294
13128,5710500230,20150506T000000,545000.0,3.0,2.0,1900,9975,1.0,0,0,3,8,1500,400,1973,0,98027,47.5307,-122.054,2140,9825
12543,8728100781,20140516T000000,375000.0,3.0,1.5,1100,1751,2.0,0,0,3,8,940,160,2007,0,98144,47.5927,-122.306,1380,1751
11034,1337800830,20150107T000000,998500.0,3.0,1.75,2140,4800,2.0,0,0,3,8,1690,450,1905,0,98112,47.6311,-122.312,2440,4800
17111,8864000425,20140805T000000,242000.0,3.0,1.75,1580,6099,1.0,0,0,5,7,790,790,1944,0,98168,47.4807,-122.29,1330,6099
3782,7243500025,20140519T000000,411000.0,4.0,2.75,2500,5257,2.0,0,0,3,8,2500,0,1966,0,98118,47.5293,-122.287,1660,5970
9772,705700960,20140724T000000,315000.0,3.0,2.5,1660,10763,2.0,0,0,3,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983
4268,251620090,20140530T000000,2400000.0,4.0,3.25,4140,20734,1.0,0,1,3,10,3300,840,1977,2005,98004,47.6344,-122.215,4020,20008
13162,1072100085,20140514T000000,310000.0,3.0,1.0,1480,7830,1.0,0,0,3,7,1480,0,1952,0,98133,47.7703,-122.336,1450,7830
14359,106000395,20140624T000000,405000.0,3.0,1.0,1410,8053,1.0,0,0,4,7,1410,0,1951,0,98177,47.70399999999999,-122.367,1170,8042
11732,9528104109,20141027T000000,530000.0,3.0,2.5,1365,1090,3.0,0,0,3,7,1315,50,2003,0,98115,47.6776,-122.324,1360,1124
6163,5561200980,20141003T000000,390000.0,4.0,2.25,2680,35218,2.0,0,0,3,8,2680,0,1986,0,98027,47.4613,-121.997,2980,35218
17732,1556200145,20141007T000000,565000.0,4.0,2.0,1710,3875,1.5,0,0,4,7,1710,0,1907,0,98122,47.6086,-122.294,1710,3812
20486,2026049184,20150320T000000,680000.0,4.0,2.5,2440,6581,2.0,0,0,3,8,2440,0,2014,0,98133,47.7321,-122.334,1480,7432
2910,8677900123,20140612T000000,510000.0,3.0,1.75,1600,19200,1.0,0,0,4,7,1600,0,1967,0,98034,47.7202,-122.249,2010,14850
17264,4068300280,20140708T000000,255000.0,3.0,1.75,1550,9720,1.0,0,0,3,7,1050,500,1976,0,98010,47.3433,-122.037,1550,9750
922,4325000125,20150318T000000,255000.0,3.0,1.5,1340,8450,1.0,0,0,4,7,1340,0,1958,0,98188,47.4405,-122.28,1340,8920
5697,8682230950,20150317T000000,559000.0,2.0,2.0,1660,4500,1.0,0,0,3,8,1660,0,2003,0,98053,47.7094,-122.031,1670,5580
11185,8718500260,20140723T000000,485000.0,4.0,2.5,2420,10603,1.0,0,0,5,7,1210,1210,1958,0,98028,47.7397,-122.259,1750,10800
4019,5358300100,20140619T000000,346150.0,3.0,2.0,2140,7200,1.0,0,0,4,8,1480,660,1966,0,98056,47.5084,-122.185,2070,7220
7926,984210850,20150217T000000,279950.0,3.0,1.75,1660,8303,1.0,0,0,3,7,1380,280,1974,0,98058,47.4366,-122.171,1740,8320
2600,6421100342,20140811T000000,733000.0,3.0,2.5,2160,9888,2.0,0,0,4,9,2160,0,1989,0,98052,47.6712,-122.142,3060,7829
4771,5690500095,20140826T000000,735000.0,3.0,3.25,2960,39370,2.0,0,0,3,10,2960,0,1989,0,98011,47.7452,-122.202,2960,56628
3195,8731982840,20140826T000000,414000.0,4.0,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,98023,47.3198,-122.386,2540,8400
18387,6600000330,20140627T000000,718500.0,3.0,1.5,1200,6240,1.0,0,0,3,8,1030,170,1952,0,98112,47.6222,-122.287,2810,6240
5843,871001611,20140701T000000,616000.0,4.0,1.75,1700,5846,1.0,0,0,3,8,1700,0,1957,0,98199,47.6539,-122.408,1480,5177
14847,1193000450,20150410T000000,825000.0,5.0,1.75,2330,6000,1.5,0,0,3,8,2080,250,1937,0,98199,47.6461,-122.392,2150,6000
17954,859000018,20140814T000000,342000.0,3.0,2.5,1740,2226,2.0,0,0,3,8,1320,420,2008,0,98106,47.525,-122.366,1740,1789
2003,4319200505,20140617T000000,560000.0,5.0,1.0,1710,9100,1.5,0,0,4,7,1320,390,1926,0,98126,47.5379,-122.378,1880,9100
2472,3034200197,20140903T000000,549000.0,2.0,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851
11420,7202290320,20141024T000000,440500.0,3.0,2.5,1600,3172,2.0,0,0,3,7,1600,0,2002,0,98053,47.6868,-122.042,1690,3698
16720,1338800425,20150304T000000,2140000.0,6.0,4.0,5110,7128,2.5,0,0,4,11,5110,0,1906,0,98112,47.6285,-122.304,4110,6480
7216,1326049130,20140702T000000,605000.0,4.0,2.25,2940,48788,1.0,0,0,5,7,1520,1420,1961,0,98028,47.7422,-122.245,2470,14900
13536,623049047,20141023T000000,310000.0,3.0,2.0,2610,12180,1.0,0,0,3,7,1670,940,1918,0,98146,47.5063,-122.346,1520,12180
3433,8121100015,20150505T000000,550000.0,3.0,1.0,1070,3713,1.0,0,0,4,6,1070,0,1917,0,98118,47.5683,-122.285,1290,3960
1071,5144000036,20140527T000000,360000.0,3.0,1.0,1050,9206,1.5,0,0,3,7,1050,0,1954,0,98125,47.7071,-122.301,1380,6384
692,1402600700,20140721T000000,359900.0,4.0,2.25,2470,7698,2.0,0,0,3,8,2470,0,1983,0,98058,47.4406,-122.141,2330,7986
20121,9834201145,20150222T000000,635000.0,4.0,2.5,2880,3091,2.0,0,0,3,9,1940,940,2014,0,98144,47.5711,-122.286,1560,4080
8571,225039177,20141208T000000,726500.0,4.0,2.5,2180,3893,2.0,0,0,3,8,2180,0,1999,0,98117,47.6886,-122.388,1710,4550
21077,7852130430,20140806T000000,425000.0,4.0,2.5,2390,5021,2.0,0,0,3,7,2390,0,2002,0,98065,47.5353,-121.879,2520,5333
3955,1457500026,20140616T000000,265000.0,3.0,1.0,1000,9150,1.0,0,0,3,7,1000,0,1969,0,98059,47.4829,-122.124,1490,10647
